ida_id,name,jurisdiction,state
IDA_790B90C7,ANANTNAG(DEPUTY COMMISSIONER ANANTNAG_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_414A085A,FATEHPUR(DISTRICT MAGISTRATE FATEHPUR_IDA),Uttar Pradesh,Uttar Pradesh
IDA_080CF6B8,KALLAKURICHI(DISTRICT COLLECTOR KALLAKURICHI_IDA),Tamil Nadu,Tamil Nadu
IDA_214BA8B2,FATEHGARH SAHIB(DEPUTY COMMISSIONER FATEHGARH SAHIB_IDA),Punjab,Punjab
IDA_EC13EE01,VALSAD(DISTRICT COLLECTOR VALSAD_IDA),Gujarat,Gujarat
IDA_12729155,DANGS(DISTRICT COLLECTOR DANG_IDA),Gujarat,Gujarat
IDA_ED72EA34,AHILYANAGAR(DISTRICT COLLECTOR AHMEDNAGAR_IDA),Maharashtra,Maharashtra
IDA_64E4FE33,SRI POTTI SRIRAMULU NELLORE(DISTRICT COLLECTOR NELLORE_IDA),Andhra Pradesh,Andhra Pradesh
IDA_4E3E80B0,MAYILADUTHURAI(DISTRICT COLLECTOR MAYILADUTHURAI_IDA),Tamil Nadu,Tamil Nadu
IDA_B5A3DA15,NAGARKURNOOL(DISTRICT COLLECTOR NAGARKURNOOL_IDA),Telangana,Telangana
IDA_6F3B8FDB,WANAPARTHY(DISTRICT COLLECTOR WANAPARTHY_IDA),Telangana,Telangana
IDA_AB4D710A,NARAYANPET(DISTRICT COLLECTOR NARAYANPET_IDA),Telangana,Telangana
IDA_665157E0,KATNI(DISTRICT COLLECTOR KATNI_IDA),Madhya Pradesh,Madhya Pradesh
IDA_D6651AF6,HINGOLI(DISTRICT COLLECTOR HINGOLI_IDA),Maharashtra,Maharashtra
IDA_7EE4600A,DAVANAGERE(DEPUTY COMMISSIONER DAUANAGERE_IDA),Karnataka,Karnataka
IDA_A0965F95,VIJAYANAGARA(DEPUTY COMMISSIONER VIJAYANAGARA_IDA),Karnataka,Karnataka
IDA_C01FEB7E,VIZIANAGARAM(DISTRICT COLLECTOR VIZIANAGARAM_IDA),Andhra Pradesh,Andhra Pradesh
IDA_F7B684BF,SIRSA(DEPUTY COMMISSIONER SIRSA_IDA),Haryana,Haryana
IDA_48B6EC72,MALKANGIRI(DISTRICT COLLECTOR MALKANGIRI_IDA),Odisha,Odisha
IDA_9A35C6FC,THENI(DISTRICT COLLECTOR THENI_5),Tamil Nadu,Tamil Nadu
IDA_4030D85B,SAMBA(DEPUTY COMMISSIONER SAMBA_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_F07C12FC,NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA),Odisha,Odisha
IDA_799BEDCA,TINSUKIA(DC TINSUKIA),Assam,Assam
IDA_7C8861B9,ARIYALUR(DISTRICT COLLECTOR ARIYALUR_IDA),Tamil Nadu,Tamil Nadu
IDA_A00C4B38,DIBRUGARH(DEPUTY COMMISSIONER DIBRUGARH_IDA),Assam,Assam
IDA_64C5DEAF,HASSAN(DEPUTY COMMISSIONER HASSAN_IDA),Karnataka,Karnataka
IDA_C07A5093,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Uttarakhand,Uttarakhand
IDA_BC20C3B0,UMARIA(DISTRICT COLLECTOR UMARIYA_IDA),Madhya Pradesh,Madhya Pradesh
IDA_6A8E94AE,SARAN(DISTRICT PLANNING OFFICE SARAN CHAPRA_IDA),Bihar,Bihar
IDA_5C2BC5BB,PANCH MAHALS(DISTRICT COLLECTOR PANCHMAHALS_IDA),Gujarat,Gujarat
IDA_0F85D5DE,BULANDSHAHR(DISTRICT MAGISTRATE BULANDSHAHR_IDA),Uttar Pradesh,Uttar Pradesh
IDA_259886CF,ALMORA(DISTRICT MAGISTRATE ALMORA_IDA),Uttarakhand,Uttarakhand
IDA_7DBED320,KRISHNAGIRI(DISTRICT COLLECTOR KRISHNAGIRI_IDA),Tamil Nadu,Tamil Nadu
IDA_3B178012,BEAWAR(DISTRICT COLLECTOR BEAWAR_IDA),Rajasthan,Rajasthan
IDA_1F10FF57,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),Odisha,Odisha
IDA_EA18C715,JAJPUR(DISTRICT COLLECTOR JAJPUR_IDA),Odisha,Odisha
IDA_4D3A7796,JAIPUR GRAMIN(DISTRICT COLLECTOR JAIPUR GRAMIN_IDA),Rajasthan,Rajasthan
IDA_5831002A,NARMADA(DISTRICT COLLECTOR NARMADA_IDA),Gujarat,Gujarat
IDA_EB02B23B,KOTPUTLI-BEHROR(DISTRICT COLLECTOR KOTPUTLI BEHROR_IDA),Rajasthan,Rajasthan
IDA_409B51BF,WASHIM(DISTRICT COLLECTOR WASHIM_IDA),Maharashtra,Maharashtra
IDA_CBD35EA4,UDHAM SINGH NAGAR(DISTRICT MAGISTRATE UDHAMSINGH NAGAR_IDA),Uttarakhand,Uttarakhand
IDA_37AF9275,NORTH TRIPURA(DISTRICT MAGISTRATE AND COLLECTOR NORTH TRIPURA DISTRICT_IDA),Tripura,Tripura
IDA_F32BF59D,SEPAHIJALA(DISTRICT MAGISTRATE AND COLLECTOR SIPAHIJALA_IDA),Tripura,Tripura
IDA_A2EC615B,PANIPAT(DC CUM NODAL OFFICER MPLADS),Haryana,Haryana
IDA_07870F79,RAICHUR(DEPUTY COMMISSIONER RAICHUR_IDA),Karnataka,Karnataka
IDA_D7D65E33,JHABUA(DISTRICT COLLECTOR JHABUA_IDA),Madhya Pradesh,Madhya Pradesh
IDA_F3A759A5,BHOPAL(DISTRICT COLLECTOR BHOPAL_IDA),Madhya Pradesh,Madhya Pradesh
IDA_6C1DBF79,SOUTH ANDAMANS(IMPLEMENTING DISTRICT AUTHORITY(SA)),Andaman And Nicobar Islands,Andaman And Nicobar Islands
IDA_58B74F02,BAGHPAT(DISTRICT MAGISTRATE BAGHPAT_IDA),Uttar Pradesh,Uttar Pradesh
IDA_A76D5954,KOZHIKODE(DISTRICT COLLECTOR KOZHIKODE_IDA),Kerala,Kerala
IDA_1096AA27,SEHORE(DISTRICT COLLECTOR SEHORE_IDA),Madhya Pradesh,Madhya Pradesh
IDA_00E7F42D,GADAG(DEPUTY COMMSIONER GADAG_IDA),Karnataka,Karnataka
IDA_540AD8F5,POONCH(DEPUTY COMMISSIONER POONCH_IDA),Jammu And Kashmir,Jammu And Kashmir
IDA_C2926695,TIRUNELVELI(DISTRICT COLLECTOR TIRUNELVELI_IDA),Tamil Nadu,Tamil Nadu
IDA_EB1CDD6B,ALIPURDUAR(DISTRICT MAGISTRATE ALIPURDUARS_IDA),West Bengal,West Bengal
IDA_0EB1DB2E,UTTAR BASTAR KANKER(DISTRICT COLLECTOR KANKER_IDA),Chhattisgarh,Chhattisgarh
IDA_3C0813C1,BALAGHAT(DISTRICT COLLECTOR BALAGHAT_IDA),Madhya Pradesh,Madhya Pradesh
IDA_A85939F7,JUNAGADH(DISTRICT COLLECTOR JUNAGADH_IDA),Gujarat,Gujarat
IDA_4DF43632,FATEHABAD(DEPUTY COMMISSIONER FATEHABAD),Haryana,Haryana
IDA_02911785,BHOJPUR(DISTRICT PLANNING OFFICER BHOJPUR ARRAH_IDA),Bihar,Bihar
