txn_id,work_id,vendor_id,amount,txn_date,payment_status
5077,2053,185,131200000,2024-07-19,Completed
5078,2054,28,478700000,2024-11-21,Completed
5079,2055,29,197500000,2023-10-30,Completed
5080,2056,75,33050000,2024-02-27,Completed
5081,2056,75,33050000,2024-05-02,Completed
5082,2057,140,229500000,2025-04-23,Completed
5083,2058,2,83225000,2025-02-13,Completed
5084,2058,2,83225000,2025-05-23,Completed
5085,2058,2,83225000,2024-10-11,Completed
5086,2058,2,83225000,2024-12-29,Completed
5087,2059,106,234600000,2024-12-27,Completed
5088,2060,87,164275383,2024-10-26,Completed
5089,2060,87,164275383,2025-01-20,Completed
5090,2060,87,164275383,2024-10-03,Completed
5091,2061,66,278100000,2025-09-19,Completed
5092,2062,54,66125000,2024-05-25,Completed
5093,2062,54,66125000,2024-11-09,Completed
5094,2062,54,66125000,2024-10-03,Completed
5095,2062,54,66125000,2025-01-31,Completed
5096,2063,186,106100000,2025-09-01,Completed
5097,2063,186,106100000,2025-10-04,Completed
5098,2063,186,106100000,2025-07-15,Completed
5099,2063,186,106100000,2025-10-04,Completed
5100,2064,88,241500000,2025-10-28,Completed
5101,2065,90,236950000,2026-04-24,Completed
5102,2065,90,236950000,2026-05-06,Completed
5103,2066,125,14750000,2026-04-22,Completed
5104,2066,125,14750000,2026-01-22,Completed
5105,2066,125,14750000,2025-07-19,Completed
5106,2066,125,14750000,2025-12-04,Completed
5107,2067,92,19300000,2024-11-05,Completed
5108,2067,92,19300000,2025-01-25,Completed
5109,2067,92,19300000,2025-03-09,Completed
5110,2067,92,19300000,2024-10-25,Completed
5111,2068,70,111425000,2026-02-02,Completed
5112,2068,70,111425000,2025-08-06,Completed
5113,2068,70,111425000,2026-03-13,Completed
5114,2068,70,111425000,2025-08-14,Completed
5115,2069,193,131500000,2025-04-28,Completed
5116,2069,193,131500000,2025-03-26,Completed
5117,2069,193,131500000,2025-12-05,Completed
5118,2070,151,228600000,2025-05-07,Completed
5119,2071,35,74875000,2025-06-21,Completed
5120,2071,35,74875000,2024-12-11,Completed
5121,2071,35,74875000,2025-05-09,Completed
5122,2071,35,74875000,2025-05-13,Completed
5123,2072,169,54600000,2025-03-07,Completed
5124,2072,169,54600000,2024-12-26,Completed
5125,2072,169,54600000,2024-07-02,Completed
5126,2073,74,74300000,2025-09-20,Completed
5127,2074,199,219350000,2024-07-23,Completed
5128,2074,199,219350000,2023-12-17,Completed
5129,2075,44,150600000,2025-03-29,Completed
5130,2075,44,150600000,2025-04-13,Completed
5131,2075,44,150600000,2025-08-09,Completed
5132,2076,198,162433333,2024-10-24,Completed
5133,2076,198,162433333,2025-02-21,Completed
5134,2076,198,162433333,2024-12-25,Completed
5135,2077,135,244350000,2024-09-22,Completed
5136,2077,135,244350000,2024-09-09,Completed
5137,2078,13,35625000,2024-07-04,Completed
5138,2078,13,35625000,2023-11-30,Completed
5139,2078,13,35625000,2024-05-29,Completed
5140,2078,13,35625000,2024-02-16,Completed
5141,2079,39,245600000,2023-11-19,Completed
5142,2079,39,245600000,2024-04-08,Completed
5143,2080,173,250900000,2025-10-13,Completed
5144,2081,118,183250000,2024-02-10,Completed
5145,2081,118,183250000,2024-06-06,Completed
5146,2082,58,67150000,2025-05-15,Completed
5147,2082,58,67150000,2024-10-13,Completed
5148,2083,39,35925000,2026-01-24,Completed
5149,2083,39,35925000,2025-09-15,Completed
5150,2083,39,35925000,2026-04-10,Completed
5151,2083,39,35925000,2025-09-18,Completed
5152,2084,10,118500000,2024-06-28,Completed
5153,2084,10,118500000,2024-10-30,Completed
5154,2084,10,118500000,2024-06-23,Completed
5155,2084,10,118500000,2025-01-03,Completed
5156,2085,118,64133333,2025-03-21,Completed
5157,2085,118,64133333,2025-03-15,Completed
5158,2085,118,64133333,2025-10-26,Completed
5159,2086,81,200600000,2025-10-31,Completed
5160,2087,172,91300000,2025-10-27,Completed
5161,2087,172,91300000,2025-06-16,Completed
5162,2087,172,91300000,2025-04-17,Completed
5163,2087,172,91300000,2026-01-20,Completed
5164,2088,166,31850000,2024-08-29,Completed
5165,2088,166,31850000,2024-05-05,Completed
5166,2089,147,158550000,2025-11-02,Completed
5167,2089,147,158550000,2025-12-14,Completed
5168,2090,11,27400000,2025-01-04,Completed
5169,2090,11,27400000,2024-10-27,Completed
5170,2091,32,192000000,2024-12-07,Completed
5171,2091,32,192000000,2024-10-20,Completed
5172,2092,1,268100000,2025-02-16,Completed
5173,2093,103,52666666,2025-12-12,Completed
5174,2093,103,52666666,2026-03-11,Completed
5175,2093,103,52666666,2025-10-26,Completed
5176,2094,93,86500000,2024-07-25,Completed
5177,2094,93,86500000,2024-03-13,Completed
5178,2094,93,86500000,2024-07-07,Completed
5179,2095,155,116950000,2024-11-05,Completed
5180,2095,155,116950000,2024-06-30,Completed
5181,2095,155,116950000,2024-11-15,Completed
5182,2095,155,116950000,2024-08-31,Completed
5183,2096,39,193350000,2024-10-21,Completed
5184,2096,39,193350000,2024-04-04,Completed
5185,2097,150,94133333,2026-07-22,Completed
5186,2097,150,94133333,2026-06-10,Completed
5187,2097,150,94133333,2026-01-02,Completed
5188,2098,10,130050000,2024-07-18,Completed
5189,2098,10,130050000,2024-10-04,Completed
5190,2099,151,27375000,2024-03-19,Completed
5191,2099,151,27375000,2024-03-25,Completed
5192,2099,151,27375000,2024-06-13,Completed
5193,2099,151,27375000,2024-06-30,Completed
5194,2100,13,124750000,2026-01-10,Completed
5195,2100,13,124750000,2026-03-31,Completed
5196,2100,13,124750000,2026-03-10,Completed
5197,2100,13,124750000,2026-02-12,Completed
5198,2101,92,202650000,2025-09-27,Completed
5199,2101,92,202650000,2026-05-27,Completed
5200,2102,109,64150000,2025-05-10,Completed
5201,2102,109,64150000,2025-06-15,Completed
5202,2103,60,26100000,2025-10-24,Completed
5203,2103,60,26100000,2025-06-17,Completed
5204,2103,60,26100000,2025-05-07,Completed
5205,2103,60,26100000,2025-09-06,Completed
5206,2104,43,77600000,2024-06-11,Completed
5207,2105,24,78300000,2025-03-21,Completed
5208,2105,24,78300000,2025-01-29,Completed
5209,2105,24,78300000,2025-10-16,Completed
5210,2105,24,78300000,2025-08-23,Completed
5211,2106,21,80450000,2025-06-04,Completed
5212,2106,21,80450000,2026-01-27,Completed
5213,2107,60,60025000,2024-11-11,Completed
5214,2107,60,60025000,2025-01-31,Completed
5215,2107,60,60025000,2025-07-03,Completed
5216,2107,60,60025000,2025-04-13,Completed
5217,2108,20,353100000,2025-07-13,Completed
5218,2109,76,104350000,2025-02-03,Completed
5219,2109,76,104350000,2025-04-19,Completed
5220,2109,76,104350000,2024-11-03,Completed
5221,2109,76,104350000,2025-01-12,Completed
5222,2110,106,226000000,2025-01-30,Completed
5223,2110,106,226000000,2025-04-02,Completed
5224,2111,73,64700000,2024-09-30,Completed
5225,2111,73,64700000,2024-08-12,Completed
5226,2112,108,120500000,2024-01-27,Completed
5227,2113,79,212400000,2025-03-15,Completed
5228,2114,33,96900000,2026-05-10,Completed
5229,2114,33,96900000,2025-08-02,Completed
5230,2114,33,96900000,2025-12-18,Completed
5231,2115,109,155400000,2025-10-07,Completed
5232,2116,27,145333333,2025-02-21,Completed
5233,2116,27,145333333,2025-09-11,Completed
5234,2116,27,145333333,2025-05-09,Completed
5235,2117,57,114200000,2025-04-09,Completed
5236,2118,194,111233333,2025-11-06,Completed
5237,2118,194,111233333,2025-07-31,Completed
5238,2118,194,111233333,2025-08-05,Completed
5239,2119,71,349600000,2025-10-25,Completed
5240,2120,144,83766666,2024-06-20,Completed
5241,2120,144,83766666,2024-06-16,Completed
5242,2120,144,83766666,2024-03-09,Completed
5243,2121,17,248600000,2024-07-21,Completed
5244,2121,17,248600000,2024-07-27,Completed
5245,2122,91,61350000,2024-04-03,Completed
5246,2122,91,61350000,2023-11-23,Completed
5247,2122,91,61350000,2024-06-27,Completed
5248,2122,91,61350000,2024-08-12,Completed
5249,2123,104,81700000,2025-02-04,Completed
5250,2123,104,81700000,2025-02-03,Completed
5251,2123,104,81700000,2025-02-20,Completed
5252,2123,104,81700000,2025-04-15,Completed
5253,2124,16,433700000,2026-02-05,Completed
5254,2125,51,84800000,2025-01-13,Completed
5255,2126,182,58025000,2024-04-22,Completed
5256,2126,182,58025000,2023-12-02,Completed
5257,2126,182,58025000,2023-11-30,Completed
5258,2126,182,58025000,2024-03-31,Completed
5259,2127,123,330900000,2024-01-10,Completed
5260,2128,53,45025000,2024-09-10,Completed
5261,2128,53,45025000,2025-05-08,Completed
5262,2128,53,45025000,2025-05-09,Completed
5263,2128,53,45025000,2025-01-24,Completed
5264,2129,101,242800000,2025-07-26,Completed
5265,2129,101,242800000,2026-01-29,Completed
5266,2130,194,81900000,2025-10-10,Completed
5267,2130,194,81900000,2025-10-20,Completed
5268,2130,194,81900000,2025-06-01,Completed
5269,2130,194,81900000,2025-10-20,Completed
5270,2131,3,178950000,2025-10-31,Completed
5271,2131,3,178950000,2025-05-25,Completed
5272,2132,86,224100000,2026-03-25,Completed
5273,2132,86,224100000,2026-05-30,Completed
5274,2133,199,93050000,2025-05-03,Completed
5275,2133,199,93050000,2025-11-04,Completed
5276,2133,199,93050000,2025-05-21,Completed
5277,2133,199,93050000,2025-07-04,Completed
5278,2134,80,267800000,2025-03-23,Completed
5279,2135,180,185000000,2025-12-16,Completed
5280,2136,118,59800000,2024-12-20,Completed
5281,2136,118,59800000,2024-10-29,Completed
5282,2136,118,59800000,2024-08-21,Completed
5283,2137,195,92850000,2024-03-28,Completed
5284,2137,195,92850000,2024-05-13,Completed
5285,2137,195,92850000,2024-10-29,Completed
5286,2137,195,92850000,2024-08-31,Completed
5287,2138,103,130550000,2025-08-17,Completed
5288,2138,103,130550000,2026-01-05,Completed
5289,2139,199,283700000,2025-10-24,Completed
5290,2140,143,249450000,2025-12-01,Completed
5291,2140,143,249450000,2025-11-30,Completed
5292,2141,98,187500000,2025-06-29,Completed
5293,2142,147,361200000,2024-07-07,Completed
5294,2143,170,208350000,2025-02-19,Completed
5295,2143,170,208350000,2025-02-11,Completed
5296,2144,68,339400000,2024-02-20,Completed
5297,2145,18,105500000,2025-02-07,Completed
5298,2146,23,167050000,2025-04-17,Completed
5299,2146,23,167050000,2025-05-26,Completed
5300,2147,155,75475000,2024-05-07,Completed
5301,2147,155,75475000,2024-06-28,Completed
5302,2147,155,75475000,2024-04-11,Completed
5303,2147,155,75475000,2024-02-11,Completed
5304,2148,176,94500000,2024-11-07,Completed
5305,2149,107,381400000,2026-01-15,Completed
5306,2150,125,113850000,2025-07-01,Completed
5307,2150,125,113850000,2024-09-27,Completed
5308,2150,125,113850000,2025-04-03,Completed
5309,2150,125,113850000,2025-05-21,Completed
5310,2151,128,248900000,2024-11-04,Completed
5311,2152,196,44033333,2026-01-31,Completed
5312,2152,196,44033333,2026-03-01,Completed
5313,2152,196,44033333,2025-10-25,Completed
5314,2153,189,110600000,2026-01-12,Completed
5315,2153,189,110600000,2025-12-27,Completed
5316,2153,189,110600000,2025-09-06,Completed
5317,2153,189,110600000,2025-11-20,Completed
5318,2154,15,93350000,2024-01-27,Completed
5319,2154,15,93350000,2024-03-04,Completed
5320,2154,15,93350000,2024-01-16,Completed
5321,2154,15,93350000,2024-06-04,Completed
5322,2155,184,116650000,2025-11-12,Completed
5323,2155,184,116650000,2025-12-28,Completed
5324,2156,79,67700000,2025-03-13,Completed
5325,2157,157,118225000,2024-04-23,Completed
5326,2157,157,118225000,2024-12-11,Completed
5327,2157,157,118225000,2024-06-02,Completed
5328,2157,157,118225000,2024-03-22,Completed
5329,2158,134,59400000,2025-06-08,Completed
5330,2158,134,59400000,2024-12-20,Completed
5331,2159,109,215200000,2024-10-12,Completed
5332,2160,59,100450000,2025-04-11,Completed
5333,2160,59,100450000,2025-10-15,Completed
5334,2161,71,97300000,2025-08-03,Completed
5335,2161,71,97300000,2025-06-11,Completed
5336,2161,71,97300000,2025-09-11,Completed
5337,2161,71,97300000,2025-01-24,Completed
5338,2162,66,30933333,2024-10-02,Completed
5339,2162,66,30933333,2025-03-22,Completed
5340,2162,66,30933333,2024-12-10,Completed
5341,2163,155,39800000,2024-12-31,Completed
5342,2163,155,39800000,2025-03-24,Completed
5343,2163,155,39800000,2025-09-26,Completed
5344,2164,199,109400000,2024-08-19,Completed
5345,2164,199,109400000,2024-08-02,Completed
5346,2164,199,109400000,2024-03-10,Completed
5347,2164,199,109400000,2024-07-08,Completed
5348,2165,197,90450000,2025-10-25,Completed
5349,2165,197,90450000,2025-08-08,Completed
5350,2166,170,129066666,2025-04-26,Completed
5351,2166,170,129066666,2025-07-22,Completed
5352,2166,170,129066666,2025-03-02,Completed
5353,2167,110,148933333,2025-08-03,Completed
5354,2167,110,148933333,2025-11-03,Completed
5355,2167,110,148933333,2026-03-11,Completed
5356,2168,103,153400000,2024-02-26,Completed
5357,2168,103,153400000,2024-07-15,Completed
5358,2169,172,39475000,2025-08-06,Completed
5359,2169,172,39475000,2025-08-21,Completed
5360,2169,172,39475000,2025-08-06,Completed
5361,2169,172,39475000,2025-09-04,Completed
5362,2170,51,67700000,2025-03-09,Completed
5363,2170,51,67700000,2024-11-09,Completed
5364,2171,85,99700000,2025-06-16,Completed
5365,2171,85,99700000,2025-07-14,Completed
5366,2172,186,228850000,2025-09-04,Completed
5367,2172,186,228850000,2025-10-03,Completed
5368,2173,172,235250000,2024-10-25,Completed
5369,2173,172,235250000,2024-12-03,Completed
5370,2174,92,497800000,2025-01-12,Completed
5371,2175,97,117700000,2024-06-16,Completed
5372,2175,97,117700000,2023-12-11,Completed
5373,2175,97,117700000,2024-05-13,Completed
5374,2176,60,366800000,2026-05-08,Completed
5375,2177,156,73850000,2024-09-26,Completed
5376,2177,156,73850000,2024-04-08,Completed
5377,2178,95,78575000,2025-04-12,Completed
5378,2178,95,78575000,2025-05-09,Completed
5379,2178,95,78575000,2025-08-03,Completed
5380,2178,95,78575000,2025-08-15,Completed
5381,2179,108,151433333,2026-04-24,Completed
5382,2179,108,151433333,2026-04-04,Completed
5383,2179,108,151433333,2026-01-14,Completed
5384,2180,148,91625000,2025-11-10,Completed
5385,2180,148,91625000,2025-04-20,Completed
5386,2180,148,91625000,2025-07-11,Completed
5387,2180,148,91625000,2025-03-13,Completed
5388,2181,143,105433333,2025-01-07,Completed
5389,2181,143,105433333,2024-10-01,Completed
5390,2181,143,105433333,2025-05-16,Completed
5391,2182,178,41925000,2024-12-27,Completed
5392,2182,178,41925000,2024-11-02,Completed
5393,2182,178,41925000,2024-04-06,Completed
5394,2182,178,41925000,2024-12-16,Completed
5395,2183,31,51000000,2024-05-03,Completed
5396,2183,31,51000000,2024-09-09,Completed
5397,2184,63,861225458,2026-03-02,Completed
5398,2185,134,26650000,2024-08-10,Completed
5399,2185,134,26650000,2025-03-08,Completed
5400,2185,134,26650000,2025-03-13,Completed
5401,2185,134,26650000,2025-03-14,Completed
5402,2186,178,162850000,2025-03-31,Completed
5403,2186,178,162850000,2025-04-14,Completed
5404,2187,9,21150000,2024-08-28,Completed
5405,2187,9,21150000,2024-05-22,Completed
5406,2187,9,21150000,2024-09-06,Completed
5407,2187,9,21150000,2023-12-28,Completed
5408,2188,191,255700000,2024-06-22,Completed
5409,2189,183,135700000,2024-03-25,Completed
5410,2189,183,135700000,2024-08-07,Completed
5411,2190,77,80500000,2024-04-11,Completed
5412,2190,77,80500000,2024-06-12,Completed
5413,2190,77,80500000,2024-03-23,Completed
5414,2190,77,80500000,2024-01-25,Completed
5415,2191,175,142200000,2025-08-27,Completed
5416,2191,175,142200000,2025-04-20,Completed
5417,2191,175,142200000,2025-07-29,Completed
5418,2192,80,134450000,2024-07-23,Completed
5419,2192,80,134450000,2024-04-12,Completed
5420,2193,72,475900000,2024-06-03,Completed
5421,2194,197,62600000,2025-03-18,Completed
5422,2194,197,62600000,2024-12-20,Completed
5423,2194,197,62600000,2024-11-01,Completed
5424,2195,138,110900000,2025-10-25,Completed
5425,2195,138,110900000,2025-07-20,Completed
5426,2195,138,110900000,2026-01-31,Completed
5427,2195,138,110900000,2026-02-10,Completed
5428,2196,12,120800000,2025-05-09,Completed
5429,2197,9,120833333,2024-11-12,Completed
5430,2197,9,120833333,2025-01-19,Completed
5431,2197,9,120833333,2024-04-25,Completed
5432,2198,28,168300000,2025-09-08,Completed
5433,2199,23,26466666,2025-05-28,Completed
5434,2199,23,26466666,2025-10-13,Completed
5435,2199,23,26466666,2025-08-26,Completed
5436,2200,91,143900000,2024-02-16,Completed
5437,2200,91,143900000,2024-08-25,Completed
5438,2200,91,143900000,2024-08-13,Completed
5439,2201,157,248050000,2025-06-25,Completed
5440,2201,157,248050000,2025-07-22,Completed
5441,2202,157,104133333,2026-04-08,Completed
5442,2202,157,104133333,2026-02-05,Completed
5443,2202,157,104133333,2025-10-14,Completed
5444,2203,179,232050000,2024-07-22,Completed
5445,2203,179,232050000,2023-11-08,Completed
5446,2204,44,114900000,2024-08-13,Completed
5447,2205,121,323300000,2025-04-06,Completed
5448,2206,16,32625000,2025-09-03,Completed
5449,2206,16,32625000,2026-03-24,Completed
5450,2206,16,32625000,2026-03-17,Completed
5451,2206,16,32625000,2025-09-18,Completed
5452,2207,63,114850000,2025-03-31,Completed
5453,2207,63,114850000,2025-06-24,Completed
5454,2208,35,149400000,2025-03-02,Completed
5455,2208,35,149400000,2024-10-14,Completed
5456,2209,152,158266666,2025-02-25,Completed
5457,2209,152,158266666,2025-04-13,Completed
5458,2209,152,158266666,2024-09-03,Completed
5459,2210,13,189900000,2025-03-24,Completed
5460,2211,152,163504811,2025-03-12,Completed
5461,2211,152,163504811,2025-08-10,Completed
5462,2211,152,163504811,2025-04-08,Completed
5463,2211,152,163504811,2025-04-11,Completed
5464,2212,27,351100000,2025-05-11,Completed
5465,2213,123,46050000,2024-08-19,Completed
5466,2213,123,46050000,2024-10-07,Completed
5467,2214,56,143200000,2024-07-14,Completed
5468,2215,134,207800000,2024-03-14,Completed
5469,2215,134,207800000,2024-02-25,Completed
5470,2216,151,218750000,2024-10-14,Completed
5471,2216,151,218750000,2024-10-16,Completed
5472,2217,115,40075000,2025-07-12,Completed
5473,2217,115,40075000,2025-02-09,Completed
5474,2217,115,40075000,2024-12-25,Completed
5475,2217,115,40075000,2025-04-25,Completed
5476,2218,80,42650000,2026-06-14,Completed
5477,2218,80,42650000,2025-12-16,Completed
5478,2218,80,42650000,2025-09-20,Completed
5479,2218,80,42650000,2025-11-09,Completed
5480,2219,111,149600000,2025-09-06,Completed
5481,2219,111,149600000,2025-11-09,Completed
5482,2220,143,53250000,2025-11-12,Completed
5483,2220,143,53250000,2025-10-21,Completed
5484,2221,38,73266666,2025-03-01,Completed
5485,2221,38,73266666,2024-11-12,Completed
5486,2221,38,73266666,2024-10-15,Completed
5487,2222,84,117400000,2024-07-06,Completed
5488,2223,178,325800000,2026-01-24,Completed
5489,2224,33,71200000,2025-05-14,Completed
5490,2224,33,71200000,2025-07-09,Completed
5491,2224,33,71200000,2025-10-18,Completed
5492,2224,33,71200000,2026-03-24,Completed
5493,2225,161,209200000,2026-01-21,Completed
5494,2225,161,209200000,2025-11-15,Completed
5495,2226,29,176260812,2025-10-08,Completed
5496,2226,29,176260812,2026-04-07,Completed
5497,2226,29,176260812,2025-12-27,Completed
5498,2227,74,97600000,2024-08-22,Completed
5499,2227,74,97600000,2024-08-21,Completed
5500,2227,74,97600000,2024-09-01,Completed
5501,2227,74,97600000,2024-03-02,Completed
5502,2228,80,186400000,2024-11-22,Completed
5503,2228,80,186400000,2024-11-25,Completed
5504,2229,186,27300000,2025-05-07,Completed
5505,2229,186,27300000,2024-11-18,Completed
5506,2229,186,27300000,2025-02-28,Completed
5507,2229,186,27300000,2025-04-03,Completed
5508,2230,57,27275000,2025-04-24,Completed
5509,2230,57,27275000,2025-07-12,Completed
5510,2230,57,27275000,2025-07-22,Completed
5511,2230,57,27275000,2025-03-07,Completed
5512,2231,103,25325000,2025-05-28,Completed
5513,2231,103,25325000,2025-03-03,Completed
5514,2231,103,25325000,2025-07-02,Completed
5515,2231,103,25325000,2025-01-17,Completed
5516,2232,142,251700000,2025-04-06,Completed
5517,2233,164,162150000,2024-10-01,Completed
5518,2233,164,162150000,2024-09-07,Completed
5519,2234,192,28933333,2025-06-18,Completed
5520,2234,192,28933333,2025-09-16,Completed
5521,2234,192,28933333,2025-12-05,Completed
5522,2235,126,71575000,2025-03-28,Completed
5523,2235,126,71575000,2024-10-05,Completed
5524,2235,126,71575000,2024-10-25,Completed
5525,2235,126,71575000,2025-04-24,Completed
5526,2236,155,144666666,2025-09-06,Completed
5527,2236,155,144666666,2025-07-25,Completed
5528,2236,155,144666666,2025-09-15,Completed
5529,2237,105,289500000,2024-01-21,Completed
5530,2238,3,240400000,2024-08-06,Completed
5531,2238,3,240400000,2024-09-11,Completed
5532,2239,174,70950000,2024-12-28,Completed
5533,2239,174,70950000,2025-07-31,Completed
5534,2239,174,70950000,2025-02-17,Completed
5535,2239,174,70950000,2024-12-06,Completed
5536,2240,73,131800000,2025-03-13,Completed
5537,2241,113,156430036,2025-12-11,Completed
5538,2241,113,156430036,2025-11-07,Completed
5539,2241,113,156430036,2025-09-22,Completed
5540,2241,113,156430036,2026-05-21,Completed
5541,2242,144,29033333,2025-09-21,Completed
5542,2242,144,29033333,2025-07-21,Completed
5543,2242,144,29033333,2025-04-23,Completed
5544,2243,114,249400000,2024-02-29,Completed
5545,2243,114,249400000,2024-04-27,Completed
5546,2244,153,25275292,2024-05-14,Completed
5547,2244,153,25275292,2024-05-14,Completed
5548,2244,153,25275292,2023-12-04,Completed
5549,2244,153,25275292,2024-05-10,Completed
5550,2245,59,32125000,2025-01-26,Completed
5551,2245,59,32125000,2024-06-13,Completed
5552,2245,59,32125000,2024-07-17,Completed
5553,2245,59,32125000,2024-11-03,Completed
5554,2246,131,41500000,2024-06-26,Completed
5555,2246,131,41500000,2024-06-04,Completed
5556,2246,131,41500000,2024-11-11,Completed
5557,2246,131,41500000,2024-05-02,Completed
5558,2247,164,138800000,2025-07-01,Completed
5559,2247,164,138800000,2025-06-27,Completed
5560,2248,126,164500000,2024-04-09,Completed
5561,2249,74,259700000,2025-06-03,Completed
5562,2250,116,173900000,2024-11-05,Completed
5563,2250,116,173900000,2024-12-18,Completed
5564,2251,181,70500000,2025-03-05,Completed
5565,2251,181,70500000,2025-03-05,Completed
5566,2251,181,70500000,2025-05-18,Completed
5567,2251,181,70500000,2025-05-11,Completed
5568,2252,36,133900000,2025-01-06,Completed
5569,2252,36,133900000,2025-04-13,Completed
5570,2252,36,133900000,2025-04-22,Completed
5571,2253,73,92200000,2024-06-23,Completed
5572,2253,73,92200000,2024-11-21,Completed
5573,2253,73,92200000,2024-07-21,Completed
5574,2254,158,364200000,2026-01-02,Completed
5575,2255,92,62925000,2025-10-12,Completed
5576,2255,92,62925000,2025-08-13,Completed
5577,2255,92,62925000,2025-05-05,Completed
5578,2255,92,62925000,2025-07-27,Completed
5579,2256,125,117933333,2025-08-20,Completed
5580,2256,125,117933333,2025-09-10,Completed
5581,2256,125,117933333,2025-07-12,Completed
5582,2257,155,51400000,2025-03-14,Completed
5583,2257,155,51400000,2025-01-24,Completed
5584,2257,155,51400000,2025-04-04,Completed
5585,2258,33,151500000,2026-03-11,Completed
5586,2258,33,151500000,2025-08-21,Completed
5587,2258,33,151500000,2025-09-29,Completed
5588,2259,48,70300000,2025-02-09,Completed
5589,2259,48,70300000,2025-01-10,Completed
5590,2259,48,70300000,2025-02-17,Completed
5591,2260,5,280848788,2026-02-10,Completed
5592,2260,5,280848788,2026-06-28,Completed
5593,2261,75,390100000,2025-08-28,Completed
5594,2262,144,199609763,2025-06-29,Completed
5595,2263,67,489300000,2026-03-25,Completed
5596,2264,38,36625000,2024-10-17,Completed
5597,2264,38,36625000,2024-12-08,Completed
5598,2264,38,36625000,2025-02-20,Completed
5599,2264,38,36625000,2025-01-28,Completed
5600,2265,127,84000000,2024-09-22,Completed
5601,2265,127,84000000,2024-08-06,Completed
5602,2266,40,46366666,2025-05-07,Completed
5603,2266,40,46366666,2025-08-20,Completed
5604,2266,40,46366666,2025-11-20,Completed
5605,2267,1,46633333,2024-12-19,Completed
5606,2267,1,46633333,2024-10-25,Completed
5607,2267,1,46633333,2024-04-18,Completed
5608,2268,200,129066666,2024-05-28,Completed
5609,2268,200,129066666,2024-04-02,Completed
5610,2268,200,129066666,2024-02-22,Completed
5611,2269,130,138000000,2024-01-24,Completed
5612,2270,184,45899342,2024-12-30,Completed
5613,2270,184,45899342,2025-05-12,Completed
5614,2270,184,45899342,2025-04-13,Completed
5615,2271,136,162333333,2024-05-02,Completed
5616,2271,136,162333333,2024-04-18,Completed
5617,2271,136,162333333,2024-04-23,Completed
5618,2272,113,110500000,2025-09-16,Completed
5619,2273,151,59000000,2024-02-07,Completed
5620,2273,151,59000000,2024-05-10,Completed
5621,2274,14,381100000,2025-01-19,Completed
5622,2275,141,49966666,2024-10-29,Completed
5623,2275,141,49966666,2025-03-07,Completed
5624,2275,141,49966666,2024-10-08,Completed
5625,2276,13,111100000,2025-05-11,Completed
5626,2277,68,98100000,2025-05-27,Completed
5627,2278,75,65000000,2024-02-27,Completed
5628,2278,75,65000000,2024-05-19,Completed
5629,2279,188,71750000,2024-12-08,Completed
5630,2279,188,71750000,2024-12-17,Completed
5631,2279,188,71750000,2024-09-15,Completed
5632,2279,188,71750000,2025-03-13,Completed
5633,2280,88,101800000,2026-02-13,Completed
5634,2280,88,101800000,2026-04-23,Completed
5635,2280,88,101800000,2025-12-21,Completed
5636,2280,88,101800000,2025-10-22,Completed
5637,2281,84,80700000,2026-01-22,Completed
5638,2282,92,62900000,2024-07-26,Completed
5639,2282,92,62900000,2024-08-09,Completed
5640,2282,92,62900000,2024-10-31,Completed
5641,2283,44,57100000,2026-01-03,Completed
5642,2283,44,57100000,2026-04-17,Completed
5643,2283,44,57100000,2025-11-04,Completed
5644,2283,44,57100000,2026-04-27,Completed
5645,2284,136,193700000,2025-03-20,Completed
5646,2285,5,70450000,2025-04-04,Completed
5647,2285,5,70450000,2024-11-19,Completed
5648,2285,5,70450000,2025-03-24,Completed
5649,2285,5,70450000,2025-03-27,Completed
5650,2286,136,465000000,2025-02-10,Completed
5651,2287,27,202200000,2025-01-22,Completed
5652,2287,27,202200000,2025-01-21,Completed
5653,2288,47,264811766,2024-06-20,Completed
5654,2288,47,264811766,2024-05-31,Completed
5655,2288,47,264811766,2023-12-09,Completed
5656,2289,57,146733333,2025-01-09,Completed
5657,2289,57,146733333,2025-05-20,Completed
5658,2289,57,146733333,2025-01-29,Completed
5659,2290,10,49350000,2025-08-11,Completed
5660,2290,10,49350000,2025-06-22,Completed
5661,2290,10,49350000,2025-06-21,Completed
5662,2290,10,49350000,2026-01-16,Completed
5663,2291,97,33025000,2024-05-03,Completed
5664,2291,97,33025000,2024-01-02,Completed
5665,2291,97,33025000,2024-01-14,Completed
5666,2291,97,33025000,2024-06-20,Completed
5667,2292,164,82300000,2026-05-02,Completed
5668,2292,164,82300000,2025-10-09,Completed
5669,2293,104,145266666,2025-04-04,Completed
5670,2293,104,145266666,2024-11-19,Completed
5671,2293,104,145266666,2024-11-03,Completed
5672,2294,73,89833333,2024-12-10,Completed
5673,2294,73,89833333,2024-12-17,Completed
5674,2294,73,89833333,2025-02-22,Completed
5675,2295,49,104550000,2024-02-23,Completed
5676,2295,49,104550000,2024-08-28,Completed
5677,2296,72,95633333,2024-10-31,Completed
5678,2296,72,95633333,2024-12-04,Completed
5679,2296,72,95633333,2024-03-15,Completed
5680,2297,160,370020541,2024-12-11,Completed
5681,2298,53,322700000,2024-10-28,Completed
5682,2299,117,422000000,2024-08-22,Completed
5683,2300,13,68400000,2024-07-31,Completed
