source_house,source_file,source_row_number,sr_no,state,honble_members_of_parliament,elected/nominated,allocated_amount_₹,raw_allocated_amount_₹,allocated_limit_amount_inr,canonical_work_category,raw_state,canonical_state,canonical_state_id,raw_constituency,canonical_constituency,canonical_constituency_id,raw_mp_name,canonical_mp_name,canonical_mp_id,canonical_work_id,financial_year
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,99,98,Tamil Nadu,Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),Elected MP,238513975.5,238513975.5,238513975.5,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri K.R.N. Rajeshkumar (2022-28) (2022-2028),K.R.N. RAJESHKUMAR (2022-28) (2022-2028),MP_RAJYA_SABHA_K_R_N__RAJESHKUMAR__2022_28___2022_2028_,WORK_HASH_10351702445693676657,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,100,99,Tamil Nadu,Shri Kamal Haasan (2025-31) (2025-2031),Elected MP,89248285.42,89248285.42,89248285.42,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Kamal Haasan (2025-31) (2025-2031),KAMAL HAASAN (2025-31) (2025-2031),MP_RAJYA_SABHA_KAMAL_HAASAN__2025_31___2025_2031_,WORK_HASH_11333663386698702419,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,101,100,Assam,Shri Kanad Purkayastha (2025-31) (2025-2031),Elected MP,98000000.0,98000000.0,98000000.0,OTHER_WORKS,Assam,ASSAM,STATE_ASSAM,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Kanad Purkayastha (2025-31) (2025-2031),KANAD PURKAYASTHA (2025-31) (2025-2031),MP_RAJYA_SABHA_KANAD_PURKAYASTHA__2025_31___2025_2031_,WORK_HASH_10205229433902336516,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,102,101,Uttar Pradesh,Shri Kapil Sibal (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Kapil Sibal (2022-28) (2022-2028),KAPIL SIBAL (2022-28) (2022-2028),MP_RAJYA_SABHA_KAPIL_SIBAL__2022_28___2022_2028_,WORK_HASH_14219902184693610704,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,103,102,Haryana,Shri Karamvir Singh Singh Boudh (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Haryana,HARYANA,STATE_HARYANA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Karamvir Singh Singh Boudh (2026-32) (2026-2032),KARAMVIR SINGH SINGH BOUDH (2026-32) (2026-2032),MP_RAJYA_SABHA_KARAMVIR_SINGH_SINGH_BOUDH__2026_32___2026_2032_,WORK_HASH_9167792754750277977,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,104,103,Haryana,Shri Kartikeya Sharma (2022-28) (2022-2028),Elected MP,196000000.0,196000000.0,196000000.0,OTHER_WORKS,Haryana,HARYANA,STATE_HARYANA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Kartikeya Sharma (2022-28) (2022-2028),KARTIKEYA SHARMA (2022-28) (2022-2028),MP_RAJYA_SABHA_KARTIKEYA_SHARMA__2022_28___2022_2028_,WORK_HASH_6055682271777477049,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,105,104,Gujarat,Shri Kesridevsinh Jhala (2023-29) (2023-2029),Elected MP,171500000.0,171500000.0,171500000.0,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Kesridevsinh Jhala (2023-29) (2023-2029),KESRIDEVSINH JHALA (2023-29) (2023-2029),MP_RAJYA_SABHA_KESRIDEVSINH_JHALA__2023_29___2023_2029_,WORK_HASH_7508089605999057563,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,106,105,Mizoram,Shri Khiangte Laltluangkima (2026-32) (2026-2032),Elected MP,24500000.0,24500000.0,24500000.0,OTHER_WORKS,Mizoram,MIZORAM,STATE_MIZORAM,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Khiangte Laltluangkima (2026-32) (2026-2032),KHIANGTE LALTLUANGKIMA (2026-32) (2026-2032),MP_RAJYA_SABHA_KHIANGTE_LALTLUANGKIMA__2026_32___2026_2032_,WORK_HASH_8898719349514280327,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,107,106,Bihar,Shri Khiru Mahto (2022-28) (2022-2028),Elected MP,235770091.8,235770091.8,235770091.8,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Khiru Mahto (2022-28) (2022-2028),KHIRU MAHTO (2022-28) (2022-2028),MP_RAJYA_SABHA_KHIRU_MAHTO__2022_28___2022_2028_,WORK_HASH_47460374912203192,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,108,107,Tamil Nadu,Shri L. K. Sudhish (2026-32) (2026-2032),Elected MP,49356476.5,49356476.5,49356476.5,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri L. K. Sudhish (2026-32) (2026-2032),L. K. SUDHISH (2026-32) (2026-2032),MP_RAJYA_SABHA_L__K__SUDHISH__2026_32___2026_2032_,WORK_HASH_14073530783859232079,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,109,108,Karnataka,Shri Lahar Singh Siroya (2022-28) (2022-2028),Elected MP,206278088.1,206278088.1,206278088.1,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Lahar Singh Siroya (2022-28) (2022-2028),LAHAR SINGH SIROYA (2022-28) (2022-2028),MP_RAJYA_SABHA_LAHAR_SINGH_SIROYA__2022_28___2022_2028_,WORK_HASH_12320453645650441939,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,110,109,Andhra Pradesh,Shri Lingamaneni Ramesh (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Andhra Pradesh,ANDHRA PRADESH,STATE_ANDHRA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Lingamaneni Ramesh (2026-32) (2026-2032),LINGAMANENI RAMESH (2026-32) (2026-2032),MP_RAJYA_SABHA_LINGAMANENI_RAMESH__2026_32___2026_2032_,WORK_HASH_5452954177979905820,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,111,110,Karnataka,Shri M. Nagaraja (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri M. Nagaraja (2026-32) (2026-2032),M. NAGARAJA (2026-32) (2026-2032),MP_RAJYA_SABHA_M__NAGARAJA__2026_32___2026_2032_,WORK_HASH_17001984759315029834,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,112,111,Rajasthan,Shri Madan Rathore (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Madan Rathore (2024-30) (2024-2030),MADAN RATHORE (2024-30) (2024-2030),MP_RAJYA_SABHA_MADAN_RATHORE__2024_30___2024_2030_,WORK_HASH_4663378351230992984,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,113,112,Uttarakhand,Shri Mahendra Bhatt (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mahendra Bhatt (2024-30) (2024-2030),MAHENDRA BHATT (2024-30) (2024-2030),MP_RAJYA_SABHA_MAHENDRA_BHATT__2024_30___2024_2030_,WORK_HASH_14081524158348889284,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,114,113,Madhya Pradesh,Shri Mahesh Kewat (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Madhya Pradesh,MADHYA PRADESH,STATE_MADHYA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mahesh Kewat (2026-32) (2026-2032),MAHESH KEWAT (2026-32) (2026-2032),MP_RAJYA_SABHA_MAHESH_KEWAT__2026_32___2026_2032_,WORK_HASH_3655679114253892546,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,115,114,Karnataka,Shri Mallikarjun Kharge (2026-32) (2026-2032),Elected MP,49063957.11,49063957.11,49063957.11,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mallikarjun Kharge (2026-32) (2026-2032),MALLIKARJUN KHARGE (2026-32) (2026-2032),MP_RAJYA_SABHA_MALLIKARJUN_KHARGE__2026_32___2026_2032_,WORK_HASH_18431713448893043799,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,116,115,Bihar,Shri Manan Kumar Mishra (2024-28) (2024-2028),Elected MP,235263957.1,235263957.1,235263957.1,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Manan Kumar Mishra (2024-28) (2024-2028),MANAN KUMAR MISHRA (2024-28) (2024-2028),MP_RAJYA_SABHA_MANAN_KUMAR_MISHRA__2024_28___2024_2028_,WORK_HASH_11253674987472633709,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,117,116,Odisha,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Manas Ranjan Mangaraj (2022-28) (2022-2028),MANAS RANJAN MANGARAJ (2022-28) (2022-2028),MP_RAJYA_SABHA_MANAS_RANJAN_MANGARAJ__2022_28___2022_2028_,WORK_HASH_582619446985773148,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,118,117,Odisha,Shri Manmohan Samal (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Odisha,ODISHA,STATE_ODISHA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Manmohan Samal (2026-32) (2026-2032),MANMOHAN SAMAL (2026-32) (2026-2032),MP_RAJYA_SABHA_MANMOHAN_SAMAL__2026_32___2026_2032_,WORK_HASH_10716654848272629323,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,119,118,Karnataka,Shri Mansoor Ali Khan (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mansoor Ali Khan (2026-32) (2026-2032),MANSOOR ALI KHAN (2026-32) (2026-2032),MP_RAJYA_SABHA_MANSOOR_ALI_KHAN__2026_32___2026_2032_,WORK_HASH_14559921580237303109,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,120,119,Andhra Pradesh,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),Elected MP,171296045.1,171296045.1,171296045.1,OTHER_WORKS,Andhra Pradesh,ANDHRA PRADESH,STATE_ANDHRA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Masthan Rao Yadav Beedha (2024-28) (2024-2028),MASTHAN RAO YADAV BEEDHA (2024-28) (2024-2028),MP_RAJYA_SABHA_MASTHAN_RAO_YADAV_BEEDHA__2024_28___2024_2028_,WORK_HASH_3633037849568894757,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,121,120,Gujarat,Shri Mayankkumar Nayak (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Gujarat,GUJARAT,STATE_GUJARAT,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mayankkumar Nayak (2024-30) (2024-2030),MAYANKKUMAR NAYAK (2024-30) (2024-2030),MP_RAJYA_SABHA_MAYANKKUMAR_NAYAK__2024_30___2024_2030_,WORK_HASH_1869654516823245030,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,122,121,Andhra Pradesh,Shri Meda Raghunadha Reddy (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Andhra Pradesh,ANDHRA PRADESH,STATE_ANDHRA_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Meda Raghunadha Reddy (2024-30) (2024-2030),MEDA RAGHUNADHA REDDY (2024-30) (2024-2030),MP_RAJYA_SABHA_MEDA_RAGHUNADHA_REDDY__2024_30___2024_2030_,WORK_HASH_16989148316092097709,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,123,122,Maharashtra,Shri Milind Murli Deora (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Milind Murli Deora (2024-30) (2024-2030),MILIND MURLI DEORA (2024-30) (2024-2030),MP_RAJYA_SABHA_MILIND_MURLI_DEORA__2024_30___2024_2030_,WORK_HASH_9588765492985899893,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,124,123,Uttar Pradesh,Shri Mithlesh Kumar (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mithlesh Kumar (2022-28) (2022-2028),MITHLESH KUMAR (2022-28) (2022-2028),MP_RAJYA_SABHA_MITHLESH_KUMAR__2022_28___2022_2028_,WORK_HASH_8140442506321027937,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,125,124,West Bengal,Shri Mohammed Nadimul Haque (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,West Bengal,WEST BENGAL,STATE_WEST_BENGAL,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mohammed Nadimul Haque (2024-30) (2024-2030),MOHAMMED NADIMUL HAQUE (2024-30) (2024-2030),MP_RAJYA_SABHA_MOHAMMED_NADIMUL_HAQUE__2024_30___2024_2030_,WORK_HASH_16678673643896110047,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,126,125,Rajasthan,Shri Mukul Wasnik (2022-28) (2022-2028),Elected MP,196063957.1,196063957.1,196063957.1,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Mukul Wasnik (2022-28) (2022-2028),MUKUL WASNIK (2022-28) (2022-2028),MP_RAJYA_SABHA_MUKUL_WASNIK__2022_28___2022_2028_,WORK_HASH_11971772068090145149,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,127,126,West Bengal,Shri Nagendra Ray (2023-29) (2023-2029),Elected MP,171500000.0,171500000.0,171500000.0,OTHER_WORKS,West Bengal,WEST BENGAL,STATE_WEST_BENGAL,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Nagendra Ray (2023-29) (2023-2029),NAGENDRA RAY (2023-29) (2023-2029),MP_RAJYA_SABHA_NAGENDRA_RAY__2023_29___2023_2029_,WORK_HASH_12735821696286258335,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,128,127,Delhi,Shri Narain Dass Gupta (2024-30) (2024-2030),Elected MP,160837070.0,160837070.0,160837070.0,OTHER_WORKS,Delhi,DELHI,STATE_DELHI,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Narain Dass Gupta (2024-30) (2024-2030),NARAIN DASS GUPTA (2024-30) (2024-2030),MP_RAJYA_SABHA_NARAIN_DASS_GUPTA__2024_30___2024_2030_,WORK_HASH_913811182920272629,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,129,128,Karnataka,Shri Narayanasa K. Bhandage (2024-30) (2024-2030),Elected MP,147450000.0,147450000.0,147450000.0,OTHER_WORKS,Karnataka,KARNATAKA,STATE_KARNATAKA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Narayanasa K. Bhandage (2024-30) (2024-2030),NARAYANASA K. BHANDAGE (2024-30) (2024-2030),MP_RAJYA_SABHA_NARAYANASA_K__BHANDAGE__2024_30___2024_2030_,WORK_HASH_4437903221059476106,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,130,129,Uttarakhand,Shri Naresh Bansal (2020-26) (2020-2026),Elected MP,222043184.7,222043184.7,222043184.7,OTHER_WORKS,Uttarakhand,UTTARAKHAND,STATE_UTTARAKHAND,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Naresh Bansal (2020-26) (2020-2026),NARESH BANSAL (2020-26) (2020-2026),MP_RAJYA_SABHA_NARESH_BANSAL__2020_26___2020_2026_,WORK_HASH_13014627461819285442,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,131,130,Uttar Pradesh,Shri Naveen Jain (2024-30) (2024-2030),Elected MP,147000000.0,147000000.0,147000000.0,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Naveen Jain (2024-30) (2024-2030),NAVEEN JAIN (2024-30) (2024-2030),MP_RAJYA_SABHA_NAVEEN_JAIN__2024_30___2024_2030_,WORK_HASH_12542830544689740439,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,132,131,Rajasthan,Shri Neeraj Dangi (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Rajasthan,RAJASTHAN,STATE_RAJASTHAN,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Neeraj Dangi (2026-32) (2026-2032),NEERAJ DANGI (2026-32) (2026-2032),MP_RAJYA_SABHA_NEERAJ_DANGI__2026_32___2026_2032_,WORK_HASH_17925334072634312388,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,133,132,Uttar Pradesh,Shri Neeraj Shekhar (2020-26) (2020-2026),Elected MP,236483662.1,236483662.1,236483662.1,OTHER_WORKS,Uttar Pradesh,UTTAR PRADESH,STATE_UTTAR_PRADESH,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Neeraj Shekhar (2020-26) (2020-2026),NEERAJ SHEKHAR (2020-26) (2020-2026),MP_RAJYA_SABHA_NEERAJ_SHEKHAR__2020_26___2020_2026_,WORK_HASH_4147507914030257610,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,134,133,Maharashtra,Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028),Elected MP,122500000.0,122500000.0,122500000.0,OTHER_WORKS,Maharashtra,MAHARASHTRA,STATE_MAHARASHTRA,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Nitin Laxmanrao Jadhav Patil (2024-28) (2024-2028),NITIN LAXMANRAO JADHAV PATIL (2024-28) (2024-2028),MP_RAJYA_SABHA_NITIN_LAXMANRAO_JADHAV_PATIL__2024_28___2024_2028_,WORK_HASH_8402087236705608836,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,135,134,Bihar,Shri Nitin Nabin (2026-32) (2026-2032),Elected MP,49000000.0,49000000.0,49000000.0,OTHER_WORKS,Bihar,BIHAR,STATE_BIHAR,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri Nitin Nabin (2026-32) (2026-2032),NITIN NABIN (2026-32) (2026-2032),MP_RAJYA_SABHA_NITIN_NABIN__2026_32___2026_2032_,WORK_HASH_5405224910246385987,UNKNOWN_FY
RAJYA_SABHA,Allocated Limit for Honble MPs (4).csv,136,135,Tamil Nadu,Shri P. Chidambaram (2022-28) (2022-2028),Elected MP,236312242.5,236312242.5,236312242.5,OTHER_WORKS,Tamil Nadu,TAMIL NADU,STATE_TAMIL_NADU,Elected MP,ELECTED MP,NOM_ELECTED_MP,Shri P. Chidambaram (2022-28) (2022-2028),P. CHIDAMBARAM (2022-28) (2022-2028),MP_RAJYA_SABHA_P__CHIDAMBARAM__2022_28___2022_2028_,WORK_HASH_4447887152969608612,UNKNOWN_FY
